id,resource_type
9277,resource_type 8
9821,resource_type 8
9922,resource_type 8
12075,resource_type 8
14408,resource_type 8
6472,resource_type 8
1344,resource_type 8
6103,resource_type 8
11404,resource_type 8
12535,resource_type 8
673,resource_type 8
17948,resource_type 8
8444,resource_type 8
14255,resource_type 8
12537,resource_type 8
8404,resource_type 8
11162,resource_type 9
18081,resource_type 8
11158,resource_type 8
4032,resource_type 8
4776,resource_type 8
3454,resource_type 8
9309,resource_type 8
5880,resource_type 8
8252,resource_type 8
11708,resource_type 8
6129,resource_type 8
17135,resource_type 8
39,resource_type 8
13805,resource_type 8
11781,resource_type 8
5954,resource_type 8
13093,resource_type 8
11195,resource_type 8
6188,resource_type 8
1257,resource_type 8
10829,resource_type 8
14770,resource_type 2
15162,resource_type 2
13291,resource_type 8
13291,resource_type 6
10363,resource_type 8
10363,resource_type 6
6994,resource_type 8
13301,resource_type 8
13301,resource_type 10
414,resource_type 8
414,resource_type 6
4011,resource_type 4
4011,resource_type 8
9520,resource_type 8
9520,resource_type 4
14578,resource_type 6
17489,resource_type 8
17489,resource_type 4
3313,resource_type 8
3313,resource_type 6
5726,resource_type 6
5726,resource_type 8
5726,resource_type 4
6166,resource_type 6
6166,resource_type 8
42,resource_type 8
42,resource_type 6
4323,resource_type 6
4323,resource_type 8
16335,resource_type 6
6948,resource_type 8
6948,resource_type 6
9620,resource_type 6
9620,resource_type 8
9250,resource_type 6
9250,resource_type 8
526,resource_type 6
526,resource_type 8
18540,resource_type 8
6072,resource_type 8
3794,resource_type 8
11153,resource_type 8
15040,resource_type 8
5705,resource_type 8
15740,resource_type 8
17193,resource_type 8
6572,resource_type 8
4490,resource_type 8
4312,resource_type 2
13931,resource_type 8
10718,resource_type 8
1363,resource_type 8
6617,resource_type 8
18200,resource_type 8
15465,resource_type 8
11911,resource_type 8
1277,resource_type 8
4215,resource_type 8
2809,resource_type 8
3707,resource_type 8
6064,resource_type 8
10038,resource_type 8
1456,resource_type 8
3775,resource_type 8
14953,resource_type 8
15445,resource_type 8
8251,resource_type 8
10506,resource_type 8
7861,resource_type 8
5460,resource_type 8
15522,resource_type 8
16499,resource_type 8
11912,resource_type 8
2645,resource_type 8
13401,resource_type 8
13864,resource_type 8
15435,resource_type 8
3002,resource_type 8
17544,resource_type 8
17674,resource_type 8
5162,resource_type 8
11204,resource_type 8
15509,resource_type 8
12789,resource_type 8
14944,resource_type 8
2863,resource_type 8
16611,resource_type 8
3614,resource_type 8
5477,resource_type 8
3668,resource_type 8
14178,resource_type 8
9031,resource_type 8
13911,resource_type 8
2481,resource_type 8
15157,resource_type 8
13903,resource_type 8
13811,resource_type 8
8202,resource_type 8
13443,resource_type 8
14825,resource_type 8
7654,resource_type 8
776,resource_type 8
5754,resource_type 8
15122,resource_type 8
15940,resource_type 8
17946,resource_type 8
7054,resource_type 8
3135,resource_type 8
7433,resource_type 8
7007,resource_type 8
3148,resource_type 8
9946,resource_type 8
4889,resource_type 2
18216,resource_type 6
3907,resource_type 8
5338,resource_type 4
5338,resource_type 8
5338,resource_type 10
5338,resource_type 6
568,resource_type 8
568,resource_type 6
568,resource_type 10
11032,resource_type 8
11032,resource_type 6
5100,resource_type 8
5100,resource_type 6
4165,resource_type 4
4165,resource_type 8
10633,resource_type 7
1858,resource_type 8
1858,resource_type 6
10171,resource_type 6
10171,resource_type 8
3054,resource_type 4
3054,resource_type 2
3054,resource_type 8
3054,resource_type 6
3054,resource_type 7
295,resource_type 6
2093,resource_type 6
2093,resource_type 8
6414,resource_type 6
13111,resource_type 6
5967,resource_type 8
10364,resource_type 8
14108,resource_type 8
8364,resource_type 8
10456,resource_type 8
15672,resource_type 8
13667,resource_type 8
7589,resource_type 8
1169,resource_type 8
1169,resource_type 6
18482,resource_type 8
18482,resource_type 7
2157,resource_type 8
2157,resource_type 7
2157,resource_type 4
11132,resource_type 8
1366,resource_type 4
1366,resource_type 8
15817,resource_type 4
15817,resource_type 8
8533,resource_type 8
8533,resource_type 7
17113,resource_type 8
17113,resource_type 7
7579,resource_type 6
8066,resource_type 6
8066,resource_type 8
6794,resource_type 8
6794,resource_type 6
3674,resource_type 8
3674,resource_type 4
3674,resource_type 6
15969,resource_type 2
15969,resource_type 4
15969,resource_type 6
15969,resource_type 7
15969,resource_type 8
18223,resource_type 8
18223,resource_type 7
1674,resource_type 7
1674,resource_type 8
11586,resource_type 8
11586,resource_type 4
11586,resource_type 7
10646,resource_type 8
10646,resource_type 7
13190,resource_type 7
13190,resource_type 8
8094,resource_type 8
8094,resource_type 7
2895,resource_type 8
15633,resource_type 8
17410,resource_type 8
8838,resource_type 8
6897,resource_type 8
15272,resource_type 2
17964,resource_type 8
690,resource_type 8
3930,resource_type 8
741,resource_type 8
16292,resource_type 8
8425,resource_type 8
3616,resource_type 8
711,resource_type 8
711,resource_type 2
1189,resource_type 8
2058,resource_type 8
4706,resource_type 8
8782,resource_type 8
15153,resource_type 8
15869,resource_type 8
18107,resource_type 8
12522,resource_type 8
9624,resource_type 8
7540,resource_type 8
8920,resource_type 8
12128,resource_type 8
7905,resource_type 8
9834,resource_type 8
3995,resource_type 8
14247,resource_type 8
4583,resource_type 8
13819,resource_type 8
4100,resource_type 8
15256,resource_type 8
11263,resource_type 8
6469,resource_type 8
11031,resource_type 8
10928,resource_type 8
14704,resource_type 8
12842,resource_type 8
18135,resource_type 8
16760,resource_type 8
467,resource_type 8
5431,resource_type 8
15642,resource_type 8
12065,resource_type 8
5507,resource_type 8
9184,resource_type 8
14881,resource_type 8
13209,resource_type 8
119,resource_type 8
15030,resource_type 8
6358,resource_type 8
6358,resource_type 2
4021,resource_type 8
14145,resource_type 8
17026,resource_type 8
5866,resource_type 8
5788,resource_type 8
16426,resource_type 8
7015,resource_type 8
3137,resource_type 8
10386,resource_type 8
6240,resource_type 2
6240,resource_type 8
7123,resource_type 8
18429,resource_type 8
15836,resource_type 8
1018,resource_type 8
2465,resource_type 8
10410,resource_type 8
10410,resource_type 2
5769,resource_type 8
17143,resource_type 8
14933,resource_type 8
18368,resource_type 8
8789,resource_type 8
16314,resource_type 8
15284,resource_type 8
340,resource_type 8
2577,resource_type 8
12761,resource_type 8
16544,resource_type 8
3869,resource_type 8
8082,resource_type 8
14151,resource_type 8
14217,resource_type 8
8057,resource_type 8
5975,resource_type 8
6934,resource_type 8
2290,resource_type 8
3553,resource_type 8
11107,resource_type 8
15197,resource_type 8
7871,resource_type 8
12748,resource_type 8
7128,resource_type 8
1822,resource_type 8
12198,resource_type 8
1530,resource_type 8
12784,resource_type 8
16277,resource_type 8
11237,resource_type 8
8511,resource_type 8
9360,resource_type 8
4402,resource_type 8
1496,resource_type 8
16672,resource_type 8
6440,resource_type 8
12808,resource_type 8
15369,resource_type 8
8403,resource_type 8
10185,resource_type 8
12055,resource_type 8
13808,resource_type 8
6265,resource_type 8
11221,resource_type 2
11221,resource_type 8
13896,resource_type 8
605,resource_type 8
3894,resource_type 2
3894,resource_type 8
13590,resource_type 8
13590,resource_type 2
17954,resource_type 8
17954,resource_type 2
8608,resource_type 2
8608,resource_type 8
1894,resource_type 8
12523,resource_type 8
12523,resource_type 2
6388,resource_type 2
6388,resource_type 8
15854,resource_type 8
13176,resource_type 8
10501,resource_type 8
16845,resource_type 8
15897,resource_type 8
261,resource_type 8
261,resource_type 2
17068,resource_type 2
17068,resource_type 8
4061,resource_type 2
4061,resource_type 8
8846,resource_type 8
5531,resource_type 8
18324,resource_type 8
6020,resource_type 8
6020,resource_type 2
4699,resource_type 2
4699,resource_type 8
16302,resource_type 2
16302,resource_type 8
17308,resource_type 2
17308,resource_type 8
4164,resource_type 8
4164,resource_type 2
12232,resource_type 8
12232,resource_type 2
17103,resource_type 2
17103,resource_type 8
10390,resource_type 8
10390,resource_type 2
3370,resource_type 2
3370,resource_type 8
693,resource_type 2
693,resource_type 8
9133,resource_type 8
9133,resource_type 2
12862,resource_type 8
13404,resource_type 2
13404,resource_type 8
6262,resource_type 2
6262,resource_type 8
3737,resource_type 8
3737,resource_type 2
14157,resource_type 2
14157,resource_type 8
2036,resource_type 8
2036,resource_type 2
1444,resource_type 8
16876,resource_type 8
11385,resource_type 2
11385,resource_type 8
6241,resource_type 8
6241,resource_type 2
17195,resource_type 8
17195,resource_type 2
3402,resource_type 2
3402,resource_type 8
7163,resource_type 8
7163,resource_type 2
13799,resource_type 2
13799,resource_type 8
14652,resource_type 8
14652,resource_type 2
8882,resource_type 2
8882,resource_type 8
17298,resource_type 8
18174,resource_type 8
2785,resource_type 8
16390,resource_type 8
10841,resource_type 8
2756,resource_type 8
3687,resource_type 8
13586,resource_type 8
14207,resource_type 8
2896,resource_type 8
8368,resource_type 8
1762,resource_type 8
13873,resource_type 8
10219,resource_type 8
2574,resource_type 8
10832,resource_type 8
9240,resource_type 8
4653,resource_type 8
921,resource_type 8
8682,resource_type 8
17396,resource_type 8
16135,resource_type 8
11029,resource_type 8
5901,resource_type 2
16462,resource_type 8
9162,resource_type 8
1848,resource_type 8
16430,resource_type 8
2509,resource_type 8
12689,resource_type 8
7618,resource_type 8
7532,resource_type 8
793,resource_type 8
2026,resource_type 8
17202,resource_type 8
13850,resource_type 8
6950,resource_type 8
3953,resource_type 8
18192,resource_type 8
17799,resource_type 8
8149,resource_type 8
12934,resource_type 8
18221,resource_type 8
12245,resource_type 8
13946,resource_type 8
8738,resource_type 8
3319,resource_type 8
16783,resource_type 8
5874,resource_type 8
3691,resource_type 8
1076,resource_type 8
6344,resource_type 8
8401,resource_type 2
10133,resource_type 8
365,resource_type 8
17828,resource_type 8
6620,resource_type 8
12297,resource_type 8
6775,resource_type 8
17064,resource_type 8
18008,resource_type 8
15029,resource_type 8
1356,resource_type 8
9546,resource_type 8
10231,resource_type 8
3935,resource_type 8
2885,resource_type 8
2055,resource_type 10
2055,resource_type 6
2055,resource_type 8
12150,resource_type 2
13629,resource_type 2
2973,resource_type 6
2973,resource_type 4
2973,resource_type 8
3409,resource_type 10
3409,resource_type 8
3409,resource_type 6
6068,resource_type 10
6068,resource_type 8
6068,resource_type 6
6068,resource_type 4
2202,resource_type 8
2202,resource_type 6
2202,resource_type 10
3165,resource_type 6
3165,resource_type 8
12344,resource_type 6
6422,resource_type 6
6422,resource_type 8
10603,resource_type 8
10603,resource_type 6
5253,resource_type 8
5253,resource_type 6
6533,resource_type 6
6533,resource_type 8
8004,resource_type 6
8004,resource_type 4
8004,resource_type 8
6034,resource_type 6
11116,resource_type 8
13094,resource_type 6
446,resource_type 6
446,resource_type 8
15743,resource_type 8
12172,resource_type 2
4968,resource_type 8
18334,resource_type 8
13159,resource_type 8
16530,resource_type 8
16032,resource_type 2
2691,resource_type 8
8858,resource_type 8
2638,resource_type 2
7179,resource_type 8
17894,resource_type 8
16344,resource_type 8
3807,resource_type 8
6646,resource_type 8
10193,resource_type 8
8512,resource_type 8
6553,resource_type 2
15679,resource_type 2
14852,resource_type 2
18068,resource_type 2
13966,resource_type 2
12457,resource_type 2
3149,resource_type 8
3149,resource_type 2
5843,resource_type 2
17403,resource_type 2
14845,resource_type 2
14086,resource_type 2
5449,resource_type 2
10875,resource_type 2
10271,resource_type 8
15503,resource_type 8
10580,resource_type 8
3659,resource_type 8
791,resource_type 2
825,resource_type 2
3683,resource_type 8
96,resource_type 8
12388,resource_type 8
5850,resource_type 8
7754,resource_type 8
11620,resource_type 8
18126,resource_type 8
9050,resource_type 8
17338,resource_type 8
13514,resource_type 8
12863,resource_type 8
17311,resource_type 8
12961,resource_type 8
219,resource_type 8
5303,resource_type 8
6607,resource_type 8
790,resource_type 8
9864,resource_type 8
5684,resource_type 8
5002,resource_type 8
17982,resource_type 8
16145,resource_type 8
174,resource_type 8
12091,resource_type 8
13998,resource_type 8
5114,resource_type 8
10582,resource_type 8
16786,resource_type 8
8529,resource_type 8
2984,resource_type 8
15134,resource_type 8
4878,resource_type 8
18297,resource_type 8
6224,resource_type 8
2072,resource_type 8
1569,resource_type 2
1569,resource_type 8
8506,resource_type 8
17265,resource_type 8
2448,resource_type 8
3734,resource_type 8
14984,resource_type 8
10345,resource_type 8
8358,resource_type 8
6348,resource_type 8
7000,resource_type 8
4068,resource_type 8
3189,resource_type 8
12893,resource_type 8
16820,resource_type 8
12192,resource_type 8
16330,resource_type 8
10739,resource_type 8
2221,resource_type 8
13715,resource_type 8
7533,resource_type 8
15470,resource_type 8
8279,resource_type 8
2324,resource_type 8
2685,resource_type 8
13501,resource_type 8
6377,resource_type 8
1962,resource_type 8
5133,resource_type 8
6519,resource_type 8
2832,resource_type 8
6109,resource_type 8
17588,resource_type 8
8288,resource_type 8
566,resource_type 8
7239,resource_type 8
7432,resource_type 8
16806,resource_type 8
11364,resource_type 8
10159,resource_type 8
16051,resource_type 8
9033,resource_type 8
11371,resource_type 8
12244,resource_type 8
7311,resource_type 2
7797,resource_type 8
12360,resource_type 2
9626,resource_type 8
6957,resource_type 8
10197,resource_type 8
4887,resource_type 8
2405,resource_type 8
15556,resource_type 8
15138,resource_type 8
5867,resource_type 8
6891,resource_type 8
6867,resource_type 8
4919,resource_type 8
10901,resource_type 8
1770,resource_type 8
1459,resource_type 8
8908,resource_type 8
15402,resource_type 8
16181,resource_type 8
4670,resource_type 8
3536,resource_type 8
1555,resource_type 8
14885,resource_type 8
10494,resource_type 8
510,resource_type 8
13949,resource_type 8
17748,resource_type 8
1649,resource_type 8
5806,resource_type 8
7665,resource_type 8
13400,resource_type 8
9483,resource_type 8
15297,resource_type 8
15297,resource_type 2
10394,resource_type 8
15024,resource_type 2
9570,resource_type 8
169,resource_type 8
926,resource_type 2
14060,resource_type 2
11375,resource_type 8
4170,resource_type 2
6591,resource_type 8
8419,resource_type 2
16837,resource_type 8
13732,resource_type 8
17366,resource_type 8
